basin_id,station_name,date,discharge_m3s,lat,lon
1362200,ASSIUT,2016-08-01,2563.64,27.18,31.1
1362200,ASSIUT,2016-09-01,2521.49,27.18,31.1
1362200,ASSIUT,2016-10-01,1797.84,27.18,31.1
1362200,ASSIUT,2016-11-01,1182.05,27.18,31.1
1362200,ASSIUT,2016-12-01,1150.52,27.18,31.1
1362200,ASSIUT,2017-01-01,917.53,27.18,31.1
1362200,ASSIUT,2017-02-01,944.4,27.18,31.1
1362200,ASSIUT,2017-03-01,790.86,27.18,31.1
1362200,ASSIUT,2017-04-01,663.18,27.18,31.1
1362200,ASSIUT,2017-05-01,736.74,27.18,31.1
1362200,ASSIUT,2017-06-01,1054.83,27.18,31.1
1362200,ASSIUT,2017-07-01,1911.18,27.18,31.1
1362200,ASSIUT,2017-08-01,2756.78,27.18,31.1
1362200,ASSIUT,2017-09-01,2241.17,27.18,31.1
1362200,ASSIUT,2017-10-01,1865.05,27.18,31.1
1362200,ASSIUT,2017-11-01,1348.84,27.18,31.1
1362200,ASSIUT,2017-12-01,1079.39,27.18,31.1
1362200,ASSIUT,2018-01-01,1010.11,27.18,31.1
1362200,ASSIUT,2018-02-01,817.65,27.18,31.1
1362200,ASSIUT,2018-03-01,730.28,27.18,31.1
1362200,ASSIUT,2018-04-01,644.84,27.18,31.1
1362200,ASSIUT,2018-05-01,884.23,27.18,31.1
1362200,ASSIUT,2018-06-01,1149.42,27.18,31.1
1362200,ASSIUT,2018-07-01,1803.38,27.18,31.1
1362200,ASSIUT,2018-08-01,2590.69,27.18,31.1
1362200,ASSIUT,2018-09-01,2397.99,27.18,31.1
1362200,ASSIUT,2018-10-01,1751.44,27.18,31.1
1362200,ASSIUT,2018-11-01,1469.73,27.18,31.1
1362200,ASSIUT,2018-12-01,1215.65,27.18,31.1
1362200,ASSIUT,2019-01-01,970.24,27.18,31.1
1362200,ASSIUT,2019-02-01,845.74,27.18,31.1
1362200,ASSIUT,2019-03-01,743.21,27.18,31.1
1362200,ASSIUT,2019-04-01,578.65,27.18,31.1
1362200,ASSIUT,2019-05-01,667.81,27.18,31.1
1362200,ASSIUT,2019-06-01,1264.54,27.18,31.1
1362200,ASSIUT,2019-07-01,2149.83,27.18,31.1
1362200,ASSIUT,2019-08-01,2482.63,27.18,31.1
1362200,ASSIUT,2019-09-01,2517.44,27.18,31.1
1362200,ASSIUT,2019-10-01,1817.32,27.18,31.1
1362200,ASSIUT,2019-11-01,1736.36,27.18,31.1
1362200,ASSIUT,2019-12-01,1241.99,27.18,31.1
1362300,NAG HAMMADI,2000-01-01,1107.75,26.05,32.25
1362300,NAG HAMMADI,2000-02-01,904.44,26.05,32.25
1362300,NAG HAMMADI,2000-03-01,731.52,26.05,32.25
1362300,NAG HAMMADI,2000-04-01,796.19,26.05,32.25
1362300,NAG HAMMADI,2000-05-01,788.61,26.05,32.25
1362300,NAG HAMMADI,2000-06-01,1115.84,26.05,32.25
1362300,NAG HAMMADI,2000-07-01,1989.95,26.05,32.25
1362300,NAG HAMMADI,2000-08-01,2555.91,26.05,32.25
1362300,NAG HAMMADI,2000-09-01,3016.87,26.05,32.25
1362300,NAG HAMMADI,2000-10-01,2096.74,26.05,32.25
1362300,NAG HAMMADI,2000-11-01,1537.92,26.05,32.25
1362300,NAG HAMMADI,2000-12-01,1408.17,26.05,32.25
1362300,NAG HAMMADI,2001-01-01,1120.5,26.05,32.25
1362300,NAG HAMMADI,2001-02-01,907.26,26.05,32.25
1362300,NAG HAMMADI,2001-03-01,936.97,26.05,32.25
1362300,NAG HAMMADI,2001-04-01,813.13,26.05,32.25
1362300,NAG HAMMADI,2001-05-01,765.9,26.05,32.25
1362300,NAG HAMMADI,2001-06-01,1233.73,26.05,32.25
1362300,NAG HAMMADI,2001-07-01,1941.74,26.05,32.25
1362300,NAG HAMMADI,2001-08-01,2476.03,26.05,32.25
1362300,NAG HAMMADI,2001-09-01,2840.77,26.05,32.25
1362300,NAG HAMMADI,2001-10-01,2246.49,26.05,32.25
1362300,NAG HAMMADI,2001-11-01,1359.89,26.05,32.25
1362300,NAG HAMMADI,2001-12-01,1309.23,26.05,32.25
1362300,NAG HAMMADI,2002-01-01,1050.33,26.05,32.25
1362300,NAG HAMMADI,2002-02-01,931.73,26.05,32.25
1362300,NAG HAMMADI,2002-03-01,791.62,26.05,32.25
1362300,NAG HAMMADI,2002-04-01,722.0,26.05,32.25
1362300,NAG HAMMADI,2002-05-01,834.23,26.05,32.25
1362300,NAG HAMMADI,2002-06-01,1163.65,26.05,32.25
1362300,NAG HAMMADI,2002-07-01,2122.47,26.05,32.25
1362300,NAG HAMMADI,2002-08-01,2758.89,26.05,32.25
1362300,NAG HAMMADI,2002-09-01,2581.22,26.05,32.25
1362300,NAG HAMMADI,2002-10-01,1798.23,26.05,32.25
1362300,NAG HAMMADI,2002-11-01,1453.21,26.05,32.25
1362300,NAG HAMMADI,2002-12-01,1321.84,26.05,32.25
1362300,NAG HAMMADI,2003-01-01,1146.59,26.05,32.25
1362300,NAG HAMMADI,2003-02-01,889.17,26.05,32.25
1362300,NAG HAMMADI,2003-03-01,833.38,26.05,32.25
1362300,NAG HAMMADI,2003-04-01,818.08,26.05,32.25
1362300,NAG HAMMADI,2003-05-01,716.39,26.05,32.25
1362300,NAG HAMMADI,2003-06-01,1294.12,26.05,32.25
1362300,NAG HAMMADI,2003-07-01,1957.45,26.05,32.25
1362300,NAG HAMMADI,2003-08-01,2881.84,26.05,32.25
1362300,NAG HAMMADI,2003-09-01,2458.36,26.05,32.25
1362300,NAG HAMMADI,2003-10-01,1650.66,26.05,32.25
1362300,NAG HAMMADI,2003-11-01,1318.45,26.05,32.25
1362300,NAG HAMMADI,2003-12-01,1244.98,26.05,32.25
1362300,NAG HAMMADI,2004-01-01,1119.61,26.05,32.25
1362300,NAG HAMMADI,2004-02-01,890.28,26.05,32.25
1362300,NAG HAMMADI,2004-03-01,864.64,26.05,32.25
1362300,NAG HAMMADI,2004-04-01,665.72,26.05,32.25
1362300,NAG HAMMADI,2004-05-01,818.26,26.05,32.25
1362300,NAG HAMMADI,2004-06-01,1114.37,26.05,32.25
1362300,NAG HAMMADI,2004-07-01,1949.29,26.05,32.25
1362300,NAG HAMMADI,2004-08-01,2752.44,26.05,32.25
1362300,NAG HAMMADI,2004-09-01,2425.63,26.05,32.25
1362300,NAG HAMMADI,2004-10-01,1860.38,26.05,32.25
1362300,NAG HAMMADI,2004-11-01,1629.53,26.05,32.25
1362300,NAG HAMMADI,2004-12-01,1176.97,26.05,32.25
1362300,NAG HAMMADI,2005-01-01,1164.17,26.05,32.25
1362300,NAG HAMMADI,2005-02-01,868.52,26.05,32.25
1362300,NAG HAMMADI,2005-03-01,853.1,26.05,32.25
1362300,NAG HAMMADI,2005-04-01,851.95,26.05,32.25
1362300,NAG HAMMADI,2005-05-01,656.59,26.05,32.25
1362300,NAG HAMMADI,2005-06-01,1149.36,26.05,32.25
1362300,NAG HAMMADI,2005-07-01,2140.49,26.05,32.25
1362300,NAG HAMMADI,2005-08-01,2683.74,26.05,32.25
1362300,NAG HAMMADI,2005-09-01,2668.6,26.05,32.25
1362300,NAG HAMMADI,2005-10-01,1817.36,26.05,32.25
1362300,NAG HAMMADI,2005-11-01,1510.82,26.05,32.25
1362300,NAG HAMMADI,2005-12-01,1212.33,26.05,32.25
1362300,NAG HAMMADI,2006-01-01,1187.05,26.05,32.25
1362300,NAG HAMMADI,2006-02-01,969.26,26.05,32.25
1362300,NAG HAMMADI,2006-03-01,836.21,26.05,32.25
1362300,NAG HAMMADI,2006-04-01,734.9,26.05,32.25
1362300,NAG HAMMADI,2006-05-01,782.46,26.05,32.25
1362300,NAG HAMMADI,2006-06-01,1179.06,26.05,32.25
1362300,NAG HAMMADI,2006-07-01,2099.78,26.05,32.25
1362300,NAG HAMMADI,2006-08-01,2622.65,26.05,32.25
1362300,NAG HAMMADI,2006-09-01,2638.13,26.05,32.25
1362300,NAG HAMMADI,2006-10-01,2215.28,26.05,32.25
1362300,NAG HAMMADI,2006-11-01,1596.76,26.05,32.25
1362300,NAG HAMMADI,2006-12-01,1189.47,26.05,32.25
1362300,NAG HAMMADI,2007-01-01,1183.82,26.05,32.25
1362300,NAG HAMMADI,2007-02-01,914.17,26.05,32.25
1362300,NAG HAMMADI,2007-03-01,677.95,26.05,32.25
1362300,NAG HAMMADI,2007-04-01,695.05,26.05,32.25
1362300,NAG HAMMADI,2007-05-01,688.79,26.05,32.25
1362300,NAG HAMMADI,2007-06-01,1180.86,26.05,32.25
1362300,NAG HAMMADI,2007-07-01,2028.04,26.05,32.25
1362300,NAG HAMMADI,2007-08-01,3062.19,26.05,32.25
1362300,NAG HAMMADI,2007-09-01,2632.15,26.05,32.25
1362300,NAG HAMMADI,2007-10-01,1856.92,26.05,32.25
1362300,NAG HAMMADI,2007-11-01,1583.57,26.05,32.25
1362300,NAG HAMMADI,2007-12-01,1000.1,26.05,32.25
1362300,NAG HAMMADI,2008-01-01,1094.68,26.05,32.25
1362300,NAG HAMMADI,2008-02-01,998.1,26.05,32.25
1362300,NAG HAMMADI,2008-03-01,710.51,26.05,32.25
1362300,NAG HAMMADI,2008-04-01,820.92,26.05,32.25
1362300,NAG HAMMADI,2008-05-01,827.65,26.05,32.25
1362300,NAG HAMMADI,2008-06-01,1168.58,26.05,32.25
1362300,NAG HAMMADI,2008-07-01,2116.54,26.05,32.25
1362300,NAG HAMMADI,2008-08-01,3174.02,26.05,32.25
1362300,NAG HAMMADI,2008-09-01,2588.9,26.05,32.25
1362300,NAG HAMMADI,2008-10-01,1917.59,26.05,32.25
1362300,NAG HAMMADI,2008-11-01,1423.05,26.05,32.25
1362300,NAG HAMMADI,2008-12-01,1126.56,26.05,32.25
1362300,NAG HAMMADI,2009-01-01,1139.84,26.05,32.25
1362300,NAG HAMMADI,2009-02-01,871.18,26.05,32.25
1362300,NAG HAMMADI,2009-03-01,806.22,26.05,32.25
1362300,NAG HAMMADI,2009-04-01,719.6,26.05,32.25
1362300,NAG HAMMADI,2009-05-01,832.34,26.05,32.25
1362300,NAG HAMMADI,2009-06-01,1234.54,26.05,32.25
1362300,NAG HAMMADI,2009-07-01,2170.41,26.05,32.25
1362300,NAG HAMMADI,2009-08-01,2563.07,26.05,32.25
1362300,NAG HAMMADI,2009-09-01,2483.68,26.05,32.25
1362300,NAG HAMMADI,2009-10-01,1724.0,26.05,32.25
1362300,NAG HAMMADI,2009-11-01,1417.41,26.05,32.25
1362300,NAG HAMMADI,2009-12-01,1238.74,26.05,32.25
1362300,NAG HAMMADI,2010-01-01,1127.63,26.05,32.25
1362300,NAG HAMMADI,2010-02-01,861.7,26.05,32.25
1362300,NAG HAMMADI,2010-03-01,852.91,26.05,32.25
1362300,NAG HAMMADI,2010-04-01,824.98,26.05,32.25
1362300,NAG HAMMADI,2010-05-01,823.8,26.05,32.25
1362300,NAG HAMMADI,2010-06-01,1375.74,26.05,32.25
1362300,NAG HAMMADI,2010-07-01,1870.17,26.05,32.25
1362300,NAG HAMMADI,2010-08-01,2393.43,26.05,32.25
1362300,NAG HAMMADI,2010-09-01,2165.87,26.05,32.25
1362300,NAG HAMMADI,2010-10-01,2083.36,26.05,32.25
1362300,NAG HAMMADI,2010-11-01,1538.49,26.05,32.25
1362300,NAG HAMMADI,2010-12-01,1190.83,26.05,32.25
1362300,NAG HAMMADI,2011-01-01,1081.33,26.05,32.25
1362300,NAG HAMMADI,2011-02-01,842.11,26.05,32.25
1362300,NAG HAMMADI,2011-03-01,948.44,26.05,32.25
1362300,NAG HAMMADI,2011-04-01,748.0,26.05,32.25
1362300,NAG HAMMADI,2011-05-01,800.18,26.05,32.25
1362300,NAG HAMMADI,2011-06-01,1258.93,26.05,32.25
1362300,NAG HAMMADI,2011-07-01,2059.39,26.05,32.25
1362300,NAG HAMMADI,2011-08-01,2691.47,26.05,32.25
1362300,NAG HAMMADI,2011-09-01,2353.06,26.05,32.25
1362300,NAG HAMMADI,2011-10-01,1920.69,26.05,32.25
1362300,NAG HAMMADI,2011-11-01,1673.22,26.05,32.25
1362300,NAG HAMMADI,2011-12-01,1317.92,26.05,32.25
1362300,NAG HAMMADI,2012-01-01,1186.14,26.05,32.25
1362300,NAG HAMMADI,2012-02-01,882.89,26.05,32.25
1362300,NAG HAMMADI,2012-03-01,726.57,26.05,32.25
1362300,NAG HAMMADI,2012-04-01,729.02,26.05,32.25
1362300,NAG HAMMADI,2012-05-01,792.55,26.05,32.25
1362300,NAG HAMMADI,2012-06-01,1287.16,26.05,32.25
1362300,NAG HAMMADI,2012-07-01,1705.51,26.05,32.25
1362300,NAG HAMMADI,2012-08-01,2951.95,26.05,32.25
1362300,NAG HAMMADI,2012-09-01,2467.03,26.05,32.25
1362300,NAG HAMMADI,2012-10-01,1778.21,26.05,32.25
1362300,NAG HAMMADI,2012-11-01,1329.44,26.05,32.25
1362300,NAG HAMMADI,2012-12-01,1026.87,26.05,32.25
1362300,NAG HAMMADI,2013-01-01,1115.36,26.05,32.25
1362300,NAG HAMMADI,2013-02-01,921.02,26.05,32.25
1362300,NAG HAMMADI,2013-03-01,703.85,26.05,32.25
1362300,NAG HAMMADI,2013-04-01,656.62,26.05,32.25
1362300,NAG HAMMADI,2013-05-01,763.76,26.05,32.25
1362300,NAG HAMMADI,2013-06-01,1334.45,26.05,32.25
1362300,NAG HAMMADI,2013-07-01,1921.35,26.05,32.25
1362300,NAG HAMMADI,2013-08-01,2301.54,26.05,32.25
1362300,NAG HAMMADI,2013-09-01,2436.46,26.05,32.25
1362300,NAG HAMMADI,2013-10-01,1791.34,26.05,32.25
1362300,NAG HAMMADI,2013-11-01,1128.43,26.05,32.25
1362300,NAG HAMMADI,2013-12-01,1172.14,26.05,32.25
1362300,NAG HAMMADI,2014-01-01,1021.63,26.05,32.25
1362300,NAG HAMMADI,2014-02-01,961.47,26.05,32.25
1362300,NAG HAMMADI,2014-03-01,896.11,26.05,32.25
1362300,NAG HAMMADI,2014-04-01,794.26,26.05,32.25
1362300,NAG HAMMADI,2014-05-01,763.85,26.05,32.25
1362300,NAG HAMMADI,2014-06-01,1067.31,26.05,32.25
1362300,NAG HAMMADI,2014-07-01,2353.38,26.05,32.25
1362300,NAG HAMMADI,2014-08-01,2614.47,26.05,32.25
1362300,NAG HAMMADI,2014-09-01,2474.79,26.05,32.25
1362300,NAG HAMMADI,2014-10-01,1817.98,26.05,32.25
1362300,NAG HAMMADI,2014-11-01,1453.86,26.05,32.25
1362300,NAG HAMMADI,2014-12-01,1157.44,26.05,32.25
1362300,NAG HAMMADI,2015-01-01,987.75,26.05,32.25
1362300,NAG HAMMADI,2015-02-01,866.22,26.05,32.25
1362300,NAG HAMMADI,2015-03-01,774.41,26.05,32.25
1362300,NAG HAMMADI,2015-04-01,693.18,26.05,32.25
1362300,NAG HAMMADI,2015-05-01,732.17,26.05,32.25
1362300,NAG HAMMADI,2015-06-01,1174.58,26.05,32.25
1362300,NAG HAMMADI,2015-07-01,1901.52,26.05,32.25
1362300,NAG HAMMADI,2015-08-01,2899.55,26.05,32.25
1362300,NAG HAMMADI,2015-09-01,1937.3,26.05,32.25
1362300,NAG HAMMADI,2015-10-01,1969.9,26.05,32.25
1362300,NAG HAMMADI,2015-11-01,1565.38,26.05,32.25
1362300,NAG HAMMADI,2015-12-01,971.48,26.05,32.25
1362300,NAG HAMMADI,2016-01-01,1001.44,26.05,32.25
1362300,NAG HAMMADI,2016-02-01,874.18,26.05,32.25
1362300,NAG HAMMADI,2016-03-01,685.29,26.05,32.25
1362300,NAG HAMMADI,2016-04-01,675.91,26.05,32.25
1362300,NAG HAMMADI,2016-05-01,703.64,26.05,32.25
1362300,NAG HAMMADI,2016-06-01,1320.75,26.05,32.25
1362300,NAG HAMMADI,2016-07-01,2075.14,26.05,32.25
1362300,NAG HAMMADI,2016-08-01,2836.01,26.05,32.25
1362300,NAG HAMMADI,2016-09-01,2586.64,26.05,32.25
1362300,NAG HAMMADI,2016-10-01,1639.16,26.05,32.25
1362300,NAG HAMMADI,2016-11-01,1356.38,26.05,32.25
1362300,NAG HAMMADI,2016-12-01,1203.72,26.05,32.25
1362300,NAG HAMMADI,2017-01-01,923.94,26.05,32.25
1362300,NAG HAMMADI,2017-02-01,947.17,26.05,32.25
1362300,NAG HAMMADI,2017-03-01,753.28,26.05,32.25
1362300,NAG HAMMADI,2017-04-01,695.35,26.05,32.25
1362300,NAG HAMMADI,2017-05-01,811.74,26.05,32.25
1362300,NAG HAMMADI,2017-06-01,1193.02,26.05,32.25
1362300,NAG HAMMADI,2017-07-01,1864.68,26.05,32.25
1362300,NAG HAMMADI,2017-08-01,2797.62,26.05,32.25
1362300,NAG HAMMADI,2017-09-01,2221.82,26.05,32.25
1362300,NAG HAMMADI,2017-10-01,1880.43,26.05,32.25
1362300,NAG HAMMADI,2017-11-01,1474.9,26.05,32.25
1362300,NAG HAMMADI,2017-12-01,1123.55,26.05,32.25
1362300,NAG HAMMADI,2018-01-01,1045.04,26.05,32.25
1362300,NAG HAMMADI,2018-02-01,801.97,26.05,32.25
1362300,NAG HAMMADI,2018-03-01,820.32,26.05,32.25
1362300,NAG HAMMADI,2018-04-01,702.38,26.05,32.25
1362300,NAG HAMMADI,2018-05-01,731.91,26.05,32.25
1362300,NAG HAMMADI,2018-06-01,1241.94,26.05,32.25
1362300,NAG HAMMADI,2018-07-01,1802.03,26.05,32.25
1362300,NAG HAMMADI,2018-08-01,2259.28,26.05,32.25
1362300,NAG HAMMADI,2018-09-01,2117.65,26.05,32.25
1362300,NAG HAMMADI,2018-10-01,1868.73,26.05,32.25
1362300,NAG HAMMADI,2018-11-01,1256.95,26.05,32.25
1362300,NAG HAMMADI,2018-12-01,1306.63,26.05,32.25
1362300,NAG HAMMADI,2019-01-01,844.18,26.05,32.25
1362300,NAG HAMMADI,2019-02-01,1006.55,26.05,32.25
1362300,NAG HAMMADI,2019-03-01,772.48,26.05,32.25
1362300,NAG HAMMADI,2019-04-01,703.53,26.05,32.25
1362300,NAG HAMMADI,2019-05-01,726.54,26.05,32.25
1362300,NAG HAMMADI,2019-06-01,1175.87,26.05,32.25
1362300,NAG HAMMADI,2019-07-01,1893.42,26.05,32.25
1362300,NAG HAMMADI,2019-08-01,2755.69,26.05,32.25
1362300,NAG HAMMADI,2019-09-01,2427.56,26.05,32.25
1362300,NAG HAMMADI,2019-10-01,1793.85,26.05,32.25
1362300,NAG HAMMADI,2019-11-01,1352.19,26.05,32.25
1362300,NAG HAMMADI,2019-12-01,1134.29,26.05,32.25
1362400,ESNA,2000-01-01,1146.35,25.32,32.56
1362400,ESNA,2000-02-01,845.02,25.32,32.56
1362400,ESNA,2000-03-01,748.6,25.32,32.56
1362400,ESNA,2000-04-01,829.73,25.32,32.56
1362400,ESNA,2000-05-01,850.57,25.32,32.56
1362400,ESNA,2000-06-01,1240.12,25.32,32.56
1362400,ESNA,2000-07-01,2100.84,25.32,32.56
1362400,ESNA,2000-08-01,2874.77,25.32,32.56
1362400,ESNA,2000-09-01,2542.41,25.32,32.56
1362400,ESNA,2000-10-01,1835.99,25.32,32.56
1362400,ESNA,2000-11-01,1562.45,25.32,32.56
1362400,ESNA,2000-12-01,1160.14,25.32,32.56
1362400,ESNA,2001-01-01,1149.56,25.32,32.56
1362400,ESNA,2001-02-01,841.38,25.32,32.56
1362400,ESNA,2001-03-01,903.64,25.32,32.56
1362400,ESNA,2001-04-01,808.71,25.32,32.56
1362400,ESNA,2001-05-01,852.01,25.32,32.56
1362400,ESNA,2001-06-01,1350.81,25.32,32.56
1362400,ESNA,2001-07-01,2365.36,25.32,32.56
1362400,ESNA,2001-08-01,3008.86,25.32,32.56
1362400,ESNA,2001-09-01,2254.5,25.32,32.56
1362400,ESNA,2001-10-01,1748.69,25.32,32.56
1362400,ESNA,2001-11-01,1454.15,25.32,32.56
1362400,ESNA,2001-12-01,1254.97,25.32,32.56
1362400,ESNA,2002-01-01,1153.48,25.32,32.56
1362400,ESNA,2002-02-01,912.89,25.32,32.56
1362400,ESNA,2002-03-01,843.12,25.32,32.56
1362400,ESNA,2002-04-01,728.47,25.32,32.56
1362400,ESNA,2002-05-01,790.07,25.32,32.56
1362400,ESNA,2002-06-01,1105.84,25.32,32.56
1362400,ESNA,2002-07-01,1923.38,25.32,32.56
1362400,ESNA,2002-08-01,2469.6,25.32,32.56
1362400,ESNA,2002-09-01,2425.21,25.32,32.56
1362400,ESNA,2002-10-01,2101.7,25.32,32.56
1362400,ESNA,2002-11-01,1407.29,25.32,32.56
1362400,ESNA,2002-12-01,1508.47,25.32,32.56
1362400,ESNA,2003-01-01,1145.51,25.32,32.56
1362400,ESNA,2003-02-01,978.52,25.32,32.56
1362400,ESNA,2003-03-01,769.76,25.32,32.56
1362400,ESNA,2003-04-01,814.63,25.32,32.56
1362400,ESNA,2003-05-01,788.45,25.32,32.56
1362400,ESNA,2003-06-01,1251.87,25.32,32.56
1362400,ESNA,2003-07-01,2489.47,25.32,32.56
1362400,ESNA,2003-08-01,2733.87,25.32,32.56
1362400,ESNA,2003-09-01,2857.93,25.32,32.56
1362400,ESNA,2003-10-01,1820.04,25.32,32.56
1362400,ESNA,2003-11-01,1511.03,25.32,32.56
1362400,ESNA,2003-12-01,1415.4,25.32,32.56
1362400,ESNA,2004-01-01,1041.43,25.32,32.56
1362400,ESNA,2004-02-01,1098.48,25.32,32.56
1362400,ESNA,2004-03-01,868.88,25.32,32.56
1362400,ESNA,2004-04-01,732.96,25.32,32.56
1362400,ESNA,2004-05-01,863.92,25.32,32.56
1362400,ESNA,2004-06-01,1329.45,25.32,32.56
1362400,ESNA,2004-07-01,2158.06,25.32,32.56
1362400,ESNA,2004-08-01,2396.73,25.32,32.56
1362400,ESNA,2004-09-01,2452.53,25.32,32.56
1362400,ESNA,2004-10-01,1880.75,25.32,32.56
1362400,ESNA,2004-11-01,1498.61,25.32,32.56
1362400,ESNA,2004-12-01,1294.72,25.32,32.56
1362400,ESNA,2005-01-01,1106.34,25.32,32.56
1362400,ESNA,2005-02-01,852.51,25.32,32.56
1362400,ESNA,2005-03-01,843.01,25.32,32.56
1362400,ESNA,2005-04-01,800.88,25.32,32.56
1362400,ESNA,2005-05-01,854.76,25.32,32.56
1362400,ESNA,2005-06-01,1333.29,25.32,32.56
1362400,ESNA,2005-07-01,2181.76,25.32,32.56
1362400,ESNA,2005-08-01,2827.25,25.32,32.56
1362400,ESNA,2005-09-01,2576.18,25.32,32.56
1362400,ESNA,2005-10-01,1655.3,25.32,32.56
1362400,ESNA,2005-11-01,1551.44,25.32,32.56
1362400,ESNA,2005-12-01,1247.57,25.32,32.56
1362400,ESNA,2006-01-01,1108.81,25.32,32.56
1362400,ESNA,2006-02-01,852.59,25.32,32.56
1362400,ESNA,2006-03-01,743.53,25.32,32.56
1362400,ESNA,2006-04-01,823.67,25.32,32.56
1362400,ESNA,2006-05-01,811.35,25.32,32.56
1362400,ESNA,2006-06-01,1287.45,25.32,32.56
1362400,ESNA,2006-07-01,2039.43,25.32,32.56
1362400,ESNA,2006-08-01,2719.55,25.32,32.56
1362400,ESNA,2006-09-01,2770.9,25.32,32.56
1362400,ESNA,2006-10-01,1820.76,25.32,32.56
1362400,ESNA,2006-11-01,1503.67,25.32,32.56
1362400,ESNA,2006-12-01,1175.74,25.32,32.56
1362400,ESNA,2007-01-01,1042.11,25.32,32.56
1362400,ESNA,2007-02-01,921.32,25.32,32.56
1362400,ESNA,2007-03-01,824.12,25.32,32.56
1362400,ESNA,2007-04-01,726.8,25.32,32.56
1362400,ESNA,2007-05-01,891.08,25.32,32.56
1362400,ESNA,2007-06-01,1127.67,25.32,32.56
1362400,ESNA,2007-07-01,1994.07,25.32,32.56
1362400,ESNA,2007-08-01,2604.15,25.32,32.56
1362400,ESNA,2007-09-01,2860.97,25.32,32.56
1362400,ESNA,2007-10-01,1919.08,25.32,32.56
1362400,ESNA,2007-11-01,1607.05,25.32,32.56
1362400,ESNA,2007-12-01,1070.25,25.32,32.56
1362400,ESNA,2008-01-01,1096.99,25.32,32.56
1362400,ESNA,2008-02-01,1006.68,25.32,32.56
1362400,ESNA,2008-03-01,810.84,25.32,32.56
1362400,ESNA,2008-04-01,815.92,25.32,32.56
1362400,ESNA,2008-05-01,772.2,25.32,32.56
1362400,ESNA,2008-06-01,1344.54,25.32,32.56
1362400,ESNA,2008-07-01,2384.21,25.32,32.56
1362400,ESNA,2008-08-01,2607.18,25.32,32.56
1362400,ESNA,2008-09-01,2459.95,25.32,32.56
1362400,ESNA,2008-10-01,2098.12,25.32,32.56
1362400,ESNA,2008-11-01,1663.43,25.32,32.56
1362400,ESNA,2008-12-01,1157.76,25.32,32.56
1362400,ESNA,2009-01-01,1032.54,25.32,32.56
1362400,ESNA,2009-02-01,913.82,25.32,32.56
1362400,ESNA,2009-03-01,715.15,25.32,32.56
1362400,ESNA,2009-04-01,692.95,25.32,32.56
1362400,ESNA,2009-05-01,736.97,25.32,32.56
1362400,ESNA,2009-06-01,1128.18,25.32,32.56
1362400,ESNA,2009-07-01,1997.79,25.32,32.56
1362400,ESNA,2009-08-01,2721.18,25.32,32.56
1362400,ESNA,2009-09-01,2852.34,25.32,32.56
1362400,ESNA,2009-10-01,1720.46,25.32,32.56
1362400,ESNA,2009-11-01,1584.81,25.32,32.56
1362400,ESNA,2009-12-01,1181.43,25.32,32.56
1362400,ESNA,2010-01-01,1058.65,25.32,32.56
1362400,ESNA,2010-02-01,980.21,25.32,32.56
1362400,ESNA,2010-03-01,725.55,25.32,32.56
1362400,ESNA,2010-04-01,766.76,25.32,32.56
1362400,ESNA,2010-05-01,807.76,25.32,32.56
1362400,ESNA,2010-06-01,1242.82,25.32,32.56
1362400,ESNA,2010-07-01,2038.96,25.32,32.56
1362400,ESNA,2010-08-01,3179.08,25.32,32.56
1362400,ESNA,2010-09-01,2395.51,25.32,32.56
1362400,ESNA,2010-10-01,1780.99,25.32,32.56
1362400,ESNA,2010-11-01,1388.58,25.32,32.56
1362400,ESNA,2010-12-01,1142.58,25.32,32.56
1362400,ESNA,2011-01-01,1003.35,25.32,32.56
1362400,ESNA,2011-02-01,1013.11,25.32,32.56
1362400,ESNA,2011-03-01,883.06,25.32,32.56
1362400,ESNA,2011-04-01,706.29,25.32,32.56
1362400,ESNA,2011-05-01,740.15,25.32,32.56
1362400,ESNA,2011-06-01,1234.28,25.32,32.56
1362400,ESNA,2011-07-01,1894.8,25.32,32.56
1362400,ESNA,2011-08-01,2777.0,25.32,32.56
1362400,ESNA,2011-09-01,2551.77,25.32,32.56
1362400,ESNA,2011-10-01,1625.86,25.32,32.56
1362400,ESNA,2011-11-01,1633.71,25.32,32.56
1362400,ESNA,2011-12-01,1360.31,25.32,32.56
1362400,ESNA,2012-01-01,1000.12,25.32,32.56
1362400,ESNA,2012-02-01,891.67,25.32,32.56
1362400,ESNA,2012-03-01,806.79,25.32,32.56
1362400,ESNA,2012-04-01,755.87,25.32,32.56
1362400,ESNA,2012-05-01,830.31,25.32,32.56
1362400,ESNA,2012-06-01,1373.4,25.32,32.56
1362400,ESNA,2012-07-01,1943.97,25.32,32.56
1362400,ESNA,2012-08-01,2461.27,25.32,32.56
1362400,ESNA,2012-09-01,2222.11,25.32,32.56
1362400,ESNA,2012-10-01,1732.81,25.32,32.56
1362400,ESNA,2012-11-01,1442.22,25.32,32.56
1362400,ESNA,2012-12-01,1352.99,25.32,32.56
1362400,ESNA,2013-01-01,1002.76,25.32,32.56
1362400,ESNA,2013-02-01,931.71,25.32,32.56
1362400,ESNA,2013-03-01,783.53,25.32,32.56
1362400,ESNA,2013-04-01,801.87,25.32,32.56
1362400,ESNA,2013-05-01,943.16,25.32,32.56
